-0.07917641,0.16349605,0.09797144,-0.02830884,-0.045379426,0.21553473,-0.09192048,0.08779459,-0.045869835,0.14245276,0.08217076,-0.117239796,0.032641806,-0.15077631,0.11772362,0.045830138,-0.075716615,0.10867711,-0.034885194,-0.10401155,0.10735794,-0.057110406,0.05444022,-0.020777373,0.09823946,-0.0034669857,-0.0014639802,-0.100097395,0.10766797,-0.11039421,0.17099293,0.02388315,-0.0053801793,0.059185233,0.054525122,0.018169947,0.01111939,0.039091725,0.08325111,-0.020350358,0.07053819,-0.17302957,-0.015139259,0.039311122,-0.058497135,-0.16824526,0.08076945,0.008154677,-0.19416918,-0.114469625,0.060549848,0.02629633,-0.05204509,-0.023002062,-0.09101092,0.08602136,0.05725679,-0.08162103,0.014592983,-0.19591025,-0.122659355,-0.077910155,0.03768193,-0.09317846,0.0932854,0.11648075,0.014363992,0.008515356,-0.039199732,0.15746395,-0.08137423,0.050758097,-0.09189331,-0.06823458,0.076357245,-0.14949991,-0.0998888,0.11437307,-0.017582348,0.040243488,-0.11296088,0.027771547,0.09153117,0.01210231,-0.036223385,0.02891899,0.063929744,0.06962273,0.06426053,0.03593239,0.017798908,-0.04297624,-0.071510926,0.013259017,-0.053297363,-0.047394644,-0.04503277,0.15773268,-0.10763809,-0.0017068915,-0.002930832,-0.02069722,-0.051967036,0.055017825,0.13255113,0.05301978,0.03118581,0.025555957,0.11134788,-0.13422519,-0.15077393,0.09764599,-0.06136211,-0.024839513,0.18167067,-0.09572031,-0.10171268,-0.092881486,0.11204398,0.055438463,0.14587453,-0.07665368,0.018890422,0.01622324,0.091440104,0.0037006568,0.11526128,0.09048127
-0.078251354,0.2552423,0.10082339,-0.06302052,-0.0038147613,0.16905433,-0.06958418,0.0077497857,0.062478267,0.062496115,0.090201534,-0.12724626,0.055941734,-0.12993571,0.05823333,0.05719769,-0.1280493,0.10094327,-0.1808729,-0.05977418,0.16049126,-0.055972397,0.053227242,-0.025749434,0.09668417,-0.14179507,-0.083599,-0.0028879633,0.11910634,-0.010788275,0.18062171,-0.062462416,0.017515525,0.0595407,0.10023752,0.0012671562,0.012974239,0.04710048,0.09557943,-0.035238907,-0.004844585,-0.12973225,0.060192265,0.04418984,-0.004498038,-0.17416322,0.041290104,0.063858956,-0.1590008,0.0129066035,-0.03140744,0.01897928,-0.0921535,-0.010411639,-0.1018739,0.04739211,-0.039812654,-0.06072642,-0.07257252,-0.19242701,-0.14275552,-0.047256216,0.07435616,-0.07461485,0.020569628,0.10533403,-0.027710406,0.018131044,-0.14163065,0.08060819,0.025288627,0.038389623,-0.060101017,-0.07473692,0.06295199,-0.09566763,-0.061351713,0.007354764,0.020498479,0.07307953,-0.022680366,-0.011599741,0.06720778,0.09147242,-0.06008878,0.08700607,-0.029161623,0.038160596,0.117828585,0.08770151,0.022395996,-0.15878578,-0.057206485,0.026456637,-0.047318153,-0.09120749,-0.158401,0.15213536,-0.14715561,0.017449934,0.03775033,-0.03436516,-0.070366316,0.0282598,0.104908146,0.11602142,0.0388119,0.07353857,0.15468796,-0.09525211,-0.11411415,0.053560585,-0.096884415,0.120471776,0.109938905,-0.01969351,-0.08711356,0.08947377,0.08338442,0.110819764,0.08581749,-0.041767333,-0.016778165,0.058393188,0.054191448,-0.007885052,0.11984377,0.054860733
-0.007352997,0.17305759,-0.027442196,-0.06920044,-0.010909587,0.26509458,-0.08823567,-0.019284308,-0.0788458,-0.040708277,0.019434799,0.033320427,0.01132024,-0.24289402,-0.07173147,-0.034101613,-0.15172756,0.07169534,-0.0711892,0.046266824,0.0776558,0.04870867,0.039676372,-0.025630279,-0.035597514,0.043570865,0.043913968,-0.16131164,0.00031739366,-0.0009592784,0.03016556,-0.059880733,0.0010307162,0.084469564,0.10710402,-0.020870151,0.057246484,0.027323136,0.02249325,-0.02628166,0.054455653,-0.15745857,0.052723683,0.17459568,-0.15862383,-0.051978108,0.21729706,-0.0078571215,-0.24595007,0.10551804,0.07004863,-0.03392089,-0.049252443,0.07211598,0.034433033,0.017976098,0.010385306,-0.0069493824,-0.031621236,-0.21604885,-0.088695936,-0.025930315,0.2122798,-0.104133986,0.11813785,-0.10964406,0.012107538,-0.06158722,-0.08608182,0.13064294,-0.035454296,-0.032259062,-0.021144042,-0.028867977,0.05774196,-0.052003086,-0.13149746,0.06753238,0.011614762,0.07149775,-0.036560252,0.07150038,0.07525368,0.065940596,-0.06287587,0.019292654,0.03815938,0.03778969,0.05015524,0.12923491,0.045901854,-0.17511186,-0.10163221,-0.0022689283,-0.0826458,-0.064795434,0.008811507,0.16409162,-0.08292329,-0.04494761,0.0018978552,0.103507,-0.05221768,0.06873283,0.0039924127,0.028067494,-0.0174074,0.11686074,-0.092941,-0.02747361,0.036397856,0.059426628,-0.06424268,0.041105065,0.005281803,-0.044868328,-0.11924582,-0.108323276,0.058505338,0.060725365,0.1271969,-0.062476072,0.07795359,-0.05276298,0.11594845,-0.003372791,0.12283108,0.018573854
0.0016971076,0.1737707,-0.02252134,-0.059854966,-0.008518793,0.2748444,-0.082109645,-0.00055386435,-0.08338993,-0.05006009,0.025062969,0.04005067,0.0065141744,-0.2466888,-0.06539914,-0.044281047,-0.13831581,0.076341346,-0.07912182,0.05275609,0.06677723,0.053621925,0.038287546,-0.025817366,-0.03519635,0.014631473,0.038463876,-0.14092632,-0.013813258,-0.010517877,0.031532913,-0.06705796,-0.00088690966,0.09863057,0.08869923,-0.018653711,0.057933066,0.0008748761,0.011476977,-0.013788716,0.061387237,-0.15133452,0.06334928,0.16281639,-0.166327,-0.07452878,0.21069393,-0.016168969,-0.23954403,0.13593495,0.0795313,-0.046093147,-0.07178838,0.07693113,0.02108422,0.017387647,-0.007099494,-0.00968002,-0.029299561,-0.19525994,-0.09666461,-0.013233807,0.19997048,-0.12730397,0.10953513,-0.112907074,0.016965631,-0.0796451,-0.10955819,0.13618672,-0.025866957,-0.0245638,-0.0086076865,-0.010036024,0.051239606,-0.05234942,-0.113392994,0.05926476,0.0035700514,0.057837322,-0.043389734,0.06365712,0.081150636,0.07031759,-0.057427675,0.037564397,0.032694504,0.025194848,0.05068107,0.13519663,0.046914488,-0.19115275,-0.1061683,-0.0039365245,-0.06722425,-0.059823394,0.0024124489,0.15170895,-0.105497114,-0.03000339,-0.021999387,0.10476931,-0.052344613,0.07439558,0.0066437856,0.04378086,-0.01510938,0.11295774,-0.11056371,-0.024618424,0.030865138,0.05023953,-0.048117813,0.055071097,-0.006901452,-0.06391254,-0.08865449,-0.0952534,0.068822585,0.068583354,0.12338326,-0.0659634,0.078128956,-0.04231994,0.13018593,-0.017890137,0.12901084,0.014786378
-0.021435805,0.17711812,-0.0064974986,-0.059072845,-0.017840127,0.27835128,-0.09205478,-0.003773275,-0.07599369,-0.02768299,0.038615346,0.033188168,0.0012350527,-0.23864238,-0.04686217,-0.044688657,-0.15004809,0.08571818,-0.060655568,0.024049992,0.06633199,0.04367998,0.03433182,-0.02769794,-0.015919143,0.022620725,0.047403347,-0.13844995,-0.0016738119,-0.020619396,0.050489508,-0.07155531,0.007759403,0.08664303,0.09566778,-0.0069090067,0.048667513,-0.010877492,0.022038389,-0.012954247,0.07310578,-0.16316839,0.053323593,0.16100782,-0.1676328,-0.08549855,0.20225929,-0.02055006,-0.2463434,0.09651034,0.068076916,-0.038985446,-0.06546483,0.06528218,0.0069051976,0.04236177,-0.01138331,-0.00861411,-0.043264624,-0.18644775,-0.10675977,-0.022211947,0.20368317,-0.12352054,0.12855987,-0.08162804,0.016484214,-0.07906646,-0.10844339,0.15600659,-0.03151579,-0.020407796,-0.02123433,-0.02561635,0.06540646,-0.05618779,-0.12179712,0.0620956,-0.0033061758,0.047104433,-0.063770376,0.06153753,0.08778517,0.07293863,-0.07106409,0.037637025,0.04257714,0.026525894,0.04462298,0.13154568,0.046933413,-0.18067934,-0.097281635,0.0019127592,-0.066658236,-0.06630292,-0.010299716,0.15350056,-0.09598785,-0.026736513,-0.020704577,0.09186057,-0.05448989,0.050680194,0.030696252,0.055980586,-0.0004071703,0.099434614,-0.10201582,-0.03926293,0.012550393,0.043033633,-0.040647365,0.037984516,0.017300405,-0.06869485,-0.09215561,-0.094869494,0.08919834,0.073468424,0.14311609,-0.090068415,0.06063041,-0.047044586,0.1310285,0.0049291467,0.13805884,0.03745496
-0.02074325,0.19793427,-0.020752177,-0.073549554,-0.010717799,0.26007494,-0.09751474,-0.0016950661,-0.07315281,-0.02012389,0.040193584,0.019087877,0.0044755735,-0.23197937,-0.048222866,-0.029560981,-0.12642981,0.07962076,-0.057377554,0.029037908,0.0725661,0.049616974,0.033691186,-0.030430457,-0.015365218,0.03646737,0.060712375,-0.1380508,0.032478888,-0.01151199,0.05089813,-0.06265594,0.021328498,0.0781263,0.09788855,-0.011001594,0.06538146,0.017208697,0.033978455,-0.016932998,0.06064869,-0.15598874,0.053729657,0.16953026,-0.15697373,-0.05835736,0.21177146,-0.017483875,-0.25645718,0.07674361,0.057737324,-0.0140355155,-0.065584965,0.06044958,0.007564349,0.03846864,-0.0026613716,-0.009405368,-0.047617543,-0.19825952,-0.110982746,-0.042431932,0.21096699,-0.11777802,0.121872395,-0.0890209,0.013407467,-0.06765957,-0.09372293,0.14421906,-0.033926897,-0.030218761,-0.035504833,-0.035451904,0.073832706,-0.060357258,-0.12509342,0.09178419,-0.0036132028,0.044217292,-0.062673695,0.08001629,0.08101088,0.07445779,-0.054541897,0.031109175,0.033225324,0.03467755,0.05282235,0.12645018,0.04529306,-0.17634548,-0.11203546,0.0052042403,-0.048192415,-0.07125842,-0.00017215236,0.16282073,-0.09606166,-0.04133412,-0.02583705,0.08889695,-0.0530063,0.0685717,0.0070839925,0.05274609,-0.003723312,0.102991425,-0.0713585,-0.05477971,0.015743425,0.05135897,-0.061828718,0.047816914,0.02635099,-0.06856315,-0.11048754,-0.12357163,0.08622999,0.07114425,0.1383531,-0.06953486,0.064549446,-0.037199095,0.12360057,-0.0015885562,0.13391066,0.026168995
-0.03181456,0.19689903,-0.006595428,-0.079509094,-0.02078771,0.25129938,-0.11575928,-0.00040229238,-0.072721176,-0.014030412,0.03245881,0.009456212,-0.003682312,-0.22285411,-0.039946318,-0.023857018,-0.1259254,0.0744045,-0.02299978,0.012006198,0.083900645,0.04822695,0.032557603,-0.03301838,-0.0039373515,0.050941594,0.07282018,-0.1404202,0.03876828,-0.006470897,0.05404913,-0.0794968,0.042413507,0.061503466,0.116147585,-0.013298223,0.07312645,0.01756581,0.05481519,-0.029854555,0.04490277,-0.15802507,0.059876323,0.15536074,-0.13981213,-0.04756668,0.21565175,-0.02765209,-0.2607886,0.05627875,0.05116038,-0.0017999574,-0.032111183,0.063220784,0.010931325,0.047215845,0.02347395,-0.025310826,-0.057536278,-0.21025902,-0.10004371,-0.04629283,0.19867654,-0.10876981,0.12358526,-0.072545104,0.0045702094,-0.06678029,-0.08426425,0.13715808,-0.042628374,-0.046521477,-0.062053896,-0.064001046,0.08515484,-0.051926833,-0.12843181,0.08990367,0.010761013,0.05806549,-0.074216805,0.08257952,0.08767191,0.08826471,-0.041221004,0.023155922,0.022843199,0.040843993,0.05911489,0.12775935,0.035637226,-0.154591,-0.10413486,0.025667075,-0.052879803,-0.073649175,0.0004275269,0.18347831,-0.092405684,-0.04654477,-0.008879797,0.08632976,-0.05804067,0.049139462,0.017765831,0.05256284,0.013926784,0.08125025,-0.063059494,-0.06092226,0.0063146637,0.033434436,-0.061458614,0.028695598,0.038040526,-0.05385663,-0.11689476,-0.12739937,0.079436794,0.066950135,0.14536382,-0.08024876,0.06147286,-0.06140252,0.122626014,0.01675806,0.15665558,0.04049201
-0.035010632,0.19191094,-0.022153094,-0.06376412,-0.0077735363,0.24729523,-0.10833122,-0.011784538,-0.08022567,-0.012244849,0.033881065,0.022402046,0.0012747566,-0.21884961,-0.06191685,-0.014109677,-0.11381283,0.08834892,-0.02472073,0.030403828,0.08696511,0.02266527,0.04080973,-0.04309645,-0.0058373916,0.0570214,0.05344837,-0.14183404,0.043564122,-0.0053946204,0.05232482,-0.045161787,0.040991135,0.063998505,0.1055432,-0.0117983725,0.06768775,0.02937578,0.058076873,-0.04436996,0.05166437,-0.15395452,0.07189268,0.1459977,-0.14900604,-0.06400644,0.22271883,-0.030391423,-0.25765714,0.052353807,0.04513585,-0.0067053223,-0.04122551,0.06516941,0.014981238,0.04627725,0.029041912,-0.021321906,-0.058359485,-0.20340379,-0.10168547,-0.040674094,0.21263547,-0.12233067,0.13842888,-0.061870556,-0.007016784,-0.07065665,-0.09308079,0.13937408,-0.04685363,-0.036988247,-0.059576467,-0.038713966,0.076991886,-0.05794022,-0.10958179,0.09204153,0.0010547276,0.030076945,-0.09066981,0.085978605,0.08434073,0.08397078,-0.048123468,0.024748256,0.023648895,0.053087145,0.06715745,0.11389634,0.04472993,-0.15638307,-0.10205894,0.019769438,-0.030069698,-0.07211561,0.0015862834,0.19789219,-0.09985643,-0.038521197,-0.017835837,0.08116472,-0.059883453,0.06826086,0.02718372,0.06544989,0.020308983,0.090257026,-0.05245071,-0.06444136,-0.015617693,0.03780137,-0.05679993,0.036387205,0.04677712,-0.06879615,-0.101669766,-0.13067427,0.09422589,0.0746486,0.13736391,-0.07536045,0.06660177,-0.06497765,0.10776118,0.019634359,0.14764635,0.0370869
-0.045233693,0.2126932,-0.020518022,-0.06803783,-0.006505179,0.21892318,-0.11501405,0.0016298797,-0.07914584,0.0005241114,0.025203196,0.0032435956,0.003981959,-0.21814154,-0.07609846,0.011905609,-0.10196047,0.069592424,-0.018484674,0.026015325,0.11532698,-0.0061344076,0.04734921,-0.04906997,0.01305448,0.061188545,0.054517012,-0.1387763,0.06901991,0.0006432593,0.052693,-0.05871656,0.049611486,0.05415012,0.09765014,-0.029299391,0.06967767,0.058481142,0.06992996,-0.051278457,0.025020132,-0.1481486,0.088624015,0.14027347,-0.111732155,-0.053150907,0.23159921,-0.042224053,-0.25967762,0.038251538,0.042982567,0.0070026517,-0.045597177,0.06288721,0.01892084,0.035619617,0.049884096,-0.03976723,-0.045514513,-0.22918147,-0.08023176,-0.06071445,0.19384824,-0.105195135,0.13295476,-0.067648366,-0.020151107,-0.056682423,-0.06912824,0.122133665,-0.05298325,-0.028267175,-0.07624985,-0.050103396,0.08238993,-0.05768637,-0.101666376,0.123458415,0.0065924535,0.04300407,-0.10417986,0.08283334,0.090747826,0.09817874,-0.037186615,0.017911293,0.013409777,0.07276421,0.09352939,0.08886374,0.01992613,-0.14113511,-0.11014154,0.02233568,-0.021222677,-0.07584573,0.012222477,0.2189427,-0.10623755,-0.042732947,-0.025146343,0.07215025,-0.056616254,0.084570594,0.016763153,0.057124913,0.017420653,0.103605516,-0.020154603,-0.08697054,-0.0320422,0.041993678,-0.0745637,0.04139623,0.06499143,-0.057235066,-0.11394873,-0.13231371,0.077923514,0.0705708,0.110555865,-0.038367864,0.06528765,-0.06703478,0.0922412,0.013865323,0.1454097,0.036685288
-0.03758394,0.22827113,-0.038772397,-0.039842997,-0.0027434637,0.20150922,-0.11697328,-0.029549392,-0.0540455,0.025768995,0.053311188,0.009284437,0.015362391,-0.21203281,-0.096082695,0.05161283,-0.084917,0.09743917,-0.034957506,0.03495093,0.13223314,-0.03419613,0.06768174,-0.05064687,0.022972412,0.03123223,0.043127757,-0.13209517,0.06727477,0.03834005,0.044073682,-0.03279601,0.06557033,0.05291651,0.09780804,-0.033624653,0.07250872,0.06743414,0.09158092,-0.058325313,-0.018815398,-0.14541255,0.09742003,0.10776668,-0.09801941,-0.08045671,0.22045143,-0.04147811,-0.24138261,0.056504797,0.061075605,0.016823953,-0.065346524,0.06534772,0.0044044843,0.029318355,0.06574326,-0.07121527,-0.055672172,-0.20265406,-0.08429151,-0.08498165,0.19019933,-0.13114765,0.13575788,-0.070998825,-0.044311352,-0.043411642,-0.09546123,0.122448474,-0.045773495,-0.015672402,-0.09246551,-0.05411323,0.06174,-0.055139214,-0.064796075,0.11815263,-0.014735101,0.036645304,-0.10192501,0.06732749,0.07566676,0.10554851,-0.045782864,0.04047959,-0.02123343,0.059242148,0.111451924,0.08470712,-0.009850188,-0.1516061,-0.11419866,0.04018269,-0.0066492385,-0.07834577,-0.019099522,0.22410236,-0.10375816,-0.033031974,-0.007988991,0.04986321,-0.06493723,0.09342558,0.05477123,0.061417833,0.038194593,0.1014791,0.0026769235,-0.08113759,-0.086713605,0.04128194,-0.044261802,0.06145393,0.07393391,-0.053814176,-0.09665588,-0.08833761,0.07735152,0.08745519,0.094043516,-0.030500507,0.06999978,-0.052987296,0.099320404,0.01764477,0.15612987,0.03584812
